"Loc","Type","Spec","TAG","date","Family","Order","lat","lng","Spec_group","Stage","Sex","Det","Number","Method","occurrenceID"
"TW","crtl","Trifolium repens","TW_crtl",2023-06-28,"Fabaceae","Fabales",50.92865,4.919942,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW:crtl:2023-06-28:576"
"TW","crtl","Triticum aestivum","TW_crtl",2023-06-28,"Poaceae","Poales",50.92865,4.919942,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW:crtl:2023-06-28:577"
"TW","tree","Alliaria petiolata","TW_tree",2023-06-28,"Brassicaceae","Brassicales",50.931244,4.916273,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW:tree:2023-06-28:578"
"TW","tree","Anisantha sterilis","TW_tree",2023-06-28,"Poaceae","Poales",50.931244,4.916273,"plants","Ad","","Jari Vandendendriessche",55,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW:tree:2023-06-28:579"
"TW","tree","Bryonia dioica","TW_tree",2023-06-28,"Cucurbitaceae","Cucurbitales",50.931244,4.916273,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW:tree:2023-06-28:580"
"TW","tree","Carpinus betulus","TW_tree",2023-06-28,"Betulaceae","Fagales",50.931244,4.916273,"plants","Ad","","Jari Vandendendriessche",65,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW:tree:2023-06-28:581"
"TW","tree","Elymus repens","TW_tree",2023-06-28,"Poaceae","Poales",50.931244,4.916273,"plants","Ad","","Jari Vandendendriessche",45,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW:tree:2023-06-28:582"
"TW","tree","Geranium robertianum","TW_tree",2023-06-28,"Geraniaceae","Geraniales",50.931244,4.916273,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW:tree:2023-06-28:583"
"TW","tree","Hedera helix","TW_tree",2023-06-28,"Araliaceae","Apiales",50.931244,4.916273,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW:tree:2023-06-28:584"
"TW","tree","Lapsana communis","TW_tree",2023-06-28,"Asteraceae","Asterales",50.931244,4.916273,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW:tree:2023-06-28:585"
"TW","tree","Prunus avium","TW_tree",2023-06-28,"Rosaceae","Rosales",50.931244,4.916273,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW:tree:2023-06-28:586"
"TW","tree","Prunus spinosa","TW_tree",2023-06-28,"Rosaceae","Rosales",50.931244,4.916273,"plants","Ad","","Jari Vandendendriessche",15,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW:tree:2023-06-28:587"
"TW","tree","Quercus robur","TW_tree",2023-06-28,"Fagaceae","Fagales",50.931244,4.916273,"plants","Ad","","Jari Vandendendriessche",46,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW:tree:2023-06-28:588"
"TW","tree","Rubus Sec. Rubus","TW_tree",2023-06-28,"Rosaceae","Rosales",50.931244,4.916273,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW:tree:2023-06-28:589"
"TW","tree","Sambucus nigra","TW_tree",2023-06-28,"Viburnaceae","Dipsacales",50.931244,4.916273,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW:tree:2023-06-28:590"
"TW","tree","Tilia cordata","TW_tree",2023-06-28,"Malvaceae","Malvales",50.931244,4.916273,"plants","Ad","","Jari Vandendendriessche",15,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW:tree:2023-06-28:591"
"TW1","crop","Cerastium glomeratum","TW1_crop",2023-06-28,"Caryophyllaceae","Caryophyllales",50.952758,4.725003,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW1:crop:2023-06-28:592"
"TW1","crop","Triticum aestivum","TW1_crop",2023-06-28,"Poaceae","Poales",50.952758,4.725003,"plants","Ad","","Jari Vandendendriessche",95,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW1:crop:2023-06-28:593"
"TW1","crtl","Chenopodium album","TW1_crtl",2023-06-28,"Amaranthaceae","Caryophyllales",50.952572,4.724937,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW1:crtl:2023-06-28:594"
"TW1","crtl","Convolvulus sepium","TW1_crtl",2023-06-28,"Convolvulaceae","Solanales",50.952572,4.724937,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW1:crtl:2023-06-28:595"
"TW1","crtl","Elymus repens","TW1_crtl",2023-06-28,"Poaceae","Poales",50.952572,4.724937,"plants","Ad","","Jari Vandendendriessche",25,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW1:crtl:2023-06-28:596"
"TW1","crtl","Equisetum arvense","TW1_crtl",2023-06-28,"Equisetaceae","Equisetales",50.952572,4.724937,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW1:crtl:2023-06-28:597"
"TW1","crtl","Galium aparine","TW1_crtl",2023-06-28,"Rubiaceae","Gentianales",50.952572,4.724937,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW1:crtl:2023-06-28:598"
"TW1","crtl","Plantago major","TW1_crtl",2023-06-28,"Plantaginaceae","Lamiales",50.952572,4.724937,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW1:crtl:2023-06-28:599"
"TW1","crtl","Poa annua","TW1_crtl",2023-06-28,"Poaceae","Poales",50.952572,4.724937,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW1:crtl:2023-06-28:600"
"TW1","crtl","Poa trivialis","TW1_crtl",2023-06-28,"Poaceae","Poales",50.952572,4.724937,"plants","Ad","","Jari Vandendendriessche",35,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW1:crtl:2023-06-28:601"
"TW1","crtl","Polygonum aviculare","TW1_crtl",2023-06-28,"Polygonaceae","Caryophyllales",50.952572,4.724937,"plants","Ad","","Jari Vandendendriessche",25,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW1:crtl:2023-06-28:602"
"TW1","crtl","Quercus robur","TW1_crtl",2023-06-28,"Fagaceae","Fagales",50.952572,4.724937,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW1:crtl:2023-06-28:603"
"TW1","crtl","Solanum tuberosum","TW1_crtl",2023-06-28,"Solanaceae","Solanales",50.952572,4.724937,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW1:crtl:2023-06-28:604"
"TW1","crtl","Taraxacum officinale s.l. (incl. all sec.)","TW1_crtl",2023-06-28,"Asteraceae","Asterales",50.952572,4.724937,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW1:crtl:2023-06-28:605"
"TW1","crtl","Urtica dioica","TW1_crtl",2023-06-28,"Urticaceae","Rosales",50.952572,4.724937,"plants","Ad","","Jari Vandendendriessche",15,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW1:crtl:2023-06-28:606"
"TW1","crtl","Viola arvensis","TW1_crtl",2023-06-28,"Violaceae","Malpighiales",50.952572,4.724937,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW1:crtl:2023-06-28:607"
