"","Loc","Type","Spec","Family","Order","Spec_group","lat","lng","date","Sampletime","Det","Stage","Sex","Method","occurrenceID"
"575","TW1","crop","Aegithalos caudatus","Aegithalidae","Passeriformes","birds",50.952758,4.725003,2023-06-28,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:TW1:crop:2023-06-28:575"
"576","TW1","crop","Buteo buteo","Accipitridae","Accipitriformes","birds",50.952758,4.725003,2023-06-28,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:TW1:crop:2023-06-28:576"
"577","TW1","crop","Certhia brachydactyla","Certhiidae","Passeriformes","birds",50.952758,4.725003,2023-06-28,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:TW1:crop:2023-06-28:577"
"578","TW1","crop","Columba palumbus","Columbidae","Columbiformes","birds",50.952758,4.725003,2023-06-28,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:TW1:crop:2023-06-28:578"
"579","TW1","crop","Corvus corone","Corvidae","Passeriformes","birds",50.952758,4.725003,2023-06-28,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:TW1:crop:2023-06-28:579"
"580","TW1","crop","Cyanistes caeruleus","Paridae","Passeriformes","birds",50.952758,4.725003,2023-06-28,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:TW1:crop:2023-06-28:580"
"581","TW1","crop","Dendrocopos major","Picidae","Piciformes","birds",50.952758,4.725003,2023-06-28,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:TW1:crop:2023-06-28:581"
"582","TW1","crop","Erithacus rubecula","Muscicapidae","Passeriformes","birds",50.952758,4.725003,2023-06-28,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:TW1:crop:2023-06-28:582"
"583","TW1","crop","Fringilla coelebs","Fringillidae","Passeriformes","birds",50.952758,4.725003,2023-06-28,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:TW1:crop:2023-06-28:583"
"584","TW1","crop","Garrulus glandarius","Corvidae","Passeriformes","birds",50.952758,4.725003,2023-06-28,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:TW1:crop:2023-06-28:584"
"585","TW1","crop","Phylloscopus collybita","Phylloscopidae","Passeriformes","birds",50.952758,4.725003,2023-06-28,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:TW1:crop:2023-06-28:585"
"586","TW1","crop","Pica pica","Corvidae","Passeriformes","birds",50.952758,4.725003,2023-06-28,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:TW1:crop:2023-06-28:586"
"587","TW1","crop","Prunella modularis","Prunellidae","Passeriformes","birds",50.952758,4.725003,2023-06-28,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:TW1:crop:2023-06-28:587"
"588","TW1","crop","Streptopelia decaocto","Columbidae","Columbiformes","birds",50.952758,4.725003,2023-06-28,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:TW1:crop:2023-06-28:588"
"589","TW1","crop","Sylvia atricapilla","Sylviidae","Passeriformes","birds",50.952758,4.725003,2023-06-28,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:TW1:crop:2023-06-28:589"
"590","TW1","crop","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",50.952758,4.725003,2023-06-28,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:TW1:crop:2023-06-28:590"
"591","TW1","crop","Turdus merula","Turdidae","Passeriformes","birds",50.952758,4.725003,2023-06-28,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:TW1:crop:2023-06-28:591"
"592","TW1","crtl","Aegithalos caudatus","Aegithalidae","Passeriformes","birds",50.952572,4.724937,2023-06-28,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:TW1:crtl:2023-06-28:592"
"593","TW1","crtl","Coccothraustes coccothraustes","Fringillidae","Passeriformes","birds",50.952572,4.724937,2023-06-28,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:TW1:crtl:2023-06-28:593"
"594","TW1","crtl","Columba palumbus","Columbidae","Columbiformes","birds",50.952572,4.724937,2023-06-28,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:TW1:crtl:2023-06-28:594"
"595","TW1","crtl","Corvus corone","Corvidae","Passeriformes","birds",50.952572,4.724937,2023-06-28,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:TW1:crtl:2023-06-28:595"
"596","TW1","crtl","Dendrocopos major","Picidae","Piciformes","birds",50.952572,4.724937,2023-06-28,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:TW1:crtl:2023-06-28:596"
"597","TW1","crtl","Erithacus rubecula","Muscicapidae","Passeriformes","birds",50.952572,4.724937,2023-06-28,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:TW1:crtl:2023-06-28:597"
"598","TW1","crtl","Fringilla coelebs","Fringillidae","Passeriformes","birds",50.952572,4.724937,2023-06-28,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:TW1:crtl:2023-06-28:598"
"599","TW1","crtl","Garrulus glandarius","Corvidae","Passeriformes","birds",50.952572,4.724937,2023-06-28,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:TW1:crtl:2023-06-28:599"
"600","TW1","crtl","Phylloscopus collybita","Phylloscopidae","Passeriformes","birds",50.952572,4.724937,2023-06-28,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:TW1:crtl:2023-06-28:600"
