"","Loc","Type","Sampletime","Spec","Flower","Det","Sex","Method","Stage","Number","Family","Order","lat","lng","date","Spec_group","occurrenceID"
"592","Zo1","crtl",1,"Eristalis tenax","Brassica","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",2,"Syrphidae","Diptera",51.107437,3.567569,2023-05-18,"syrphids","DIGITAF_FLANDERS:2dde1fe340c7b55a"
"593","Zo1","crtl",1,"Rhingia campestris","Brassica","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",1,"Syrphidae","Diptera",51.107437,3.567569,2023-05-18,"syrphids","DIGITAF_FLANDERS:df25595de17b0e48"
"594","Zo1","crtl",1,"Pieris napi","Brassica,Alliaria","Jari Vandendriessche","","15' Transect","Ad",2,"Pieridae","Lepidoptera",51.107437,3.567569,2023-05-18,"butterflies","DIGITAF_FLANDERS:405c519967760568"
"595","Zo1","crtl",2,"Eristalis tenax","Sinapis","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",1,"Syrphidae","Diptera",51.107437,3.567569,2023-09-11,"syrphids","DIGITAF_FLANDERS:ccc7bedc7ce6da21"
"596","Zo1","crtl",2,"Episyrphus balteatus","Sinapis","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",2,"Syrphidae","Diptera",51.107437,3.567569,2023-09-11,"syrphids","DIGITAF_FLANDERS:9e4ee7900f0d4cc9"
"597","Zo1","crtl",2,"Pieris rapae","Sinapis","Jari Vandendriessche","","15' Transect","Ad",5,"Pieridae","Lepidoptera",51.107437,3.567569,2023-09-11,"butterflies","DIGITAF_FLANDERS:9e8c61f0820cfea3"
"598","Zo1","crtl",2,"Aglais io","Sinapis","Jari Vandendriessche","","15' Transect","Ad",2,"Nymphalidae","Lepidoptera",51.107437,3.567569,2023-09-11,"butterflies","DIGITAF_FLANDERS:abbfab0c7af5bac7"
"599","Zo1","crtl",2,"Rhingia campestris","Sinapis","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",3,"Syrphidae","Diptera",51.107437,3.567569,2023-09-11,"syrphids","DIGITAF_FLANDERS:3b3b622f8ae8f525"
"600","Zo1","crtl",2,"Sphaerophoria scripta","Sinapis","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",2,"Syrphidae","Diptera",51.107437,3.567569,2023-09-11,"syrphids","DIGITAF_FLANDERS:aa9f303089660d60"
"601","Zo1","crtl",2,"Apis mellifera","Sinapis","Jari Vandendriessche","","15' Transect","Ad",5,"Apidae","Hymenoptera",51.107437,3.567569,2023-09-11,"bees","DIGITAF_FLANDERS:c8be641d8f282096"
"602","Zo1","crtl",2,"Vanessa atalanta","Sinapis","Jari Vandendriessche","","15' Transect","Ad",1,"Nymphalidae","Lepidoptera",51.107437,3.567569,2023-09-11,"butterflies","DIGITAF_FLANDERS:d67a6152dfd0776c"
"603","Zo1","tree",1,"Andrena flavipes","","Jens D'Haeseleer","F","15' Transect","Ad",1,"Andrenidae","Hymenoptera",51.107109,3.566462,2023-05-18,"bees","DIGITAF_FLANDERS:e059f933a27e0d9e"
"604","Zo1","tree",1,"Syritta pipiens","","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",1,"Syrphidae","Diptera",51.107109,3.566462,2023-05-18,"syrphids","DIGITAF_FLANDERS:e8bb79bb531cb407"
"605","Zo1","tree",1,"Dasysyrphus albostriatus","Sambucus","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",1,"Syrphidae","Diptera",51.107109,3.566462,2023-05-18,"syrphids","DIGITAF_FLANDERS:a91b3fd8f92144eb"
"606","Zo1","tree",1,"Araschnia levana","Ranunculus","Jari Vandendriessche","","15' Transect","Ad",1,"Nymphalidae","Lepidoptera",51.107109,3.566462,2023-05-18,"butterflies","DIGITAF_FLANDERS:bfcb76c6566c25ca"
"607","Zo1","tree",1,"Tropidia scita","Stellaria","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",1,"Syrphidae","Diptera",51.107109,3.566462,2023-05-18,"syrphids","DIGITAF_FLANDERS:8741fbb46285d7e5"
"608","Zo1","tree",1,"Vanessa atalanta","Lamium","Jari Vandendriessche","","15' Transect","Ad",1,"Nymphalidae","Lepidoptera",51.107109,3.566462,2023-05-18,"butterflies","DIGITAF_FLANDERS:e5c6941fe9761019"
"609","Zo1","tree",1,"Pararge aegeria","","Jari Vandendriessche","","15' Transect","Ad",1,"Nymphalidae","Lepidoptera",51.107109,3.566462,2023-05-18,"butterflies","DIGITAF_FLANDERS:bc8ee338a7409560"
"610","Zo1","tree",1,"Episyrphus balteatus","","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",1,"Syrphidae","Diptera",51.107109,3.566462,2023-05-18,"syrphids","DIGITAF_FLANDERS:3edf81336dbd546e"
"611","Zo1","tree",2,"Aglais io","Sinapis","Jari Vandendriessche","","15' Transect","Ad",2,"Nymphalidae","Lepidoptera",51.107109,3.566462,2023-09-11,"butterflies","DIGITAF_FLANDERS:0be49283f99d824d"
"612","Zo1","tree",2,"Vanessa atalanta","","Jari Vandendriessche","","15' Transect","Ad",1,"Nymphalidae","Lepidoptera",51.107109,3.566462,2023-09-11,"butterflies","DIGITAF_FLANDERS:a716bc1fa4b7d3b8"
"613","Zo1","tree",2,"Apis mellifera","Sinapis","Jari Vandendriessche","","15' Transect","Ad",2,"Apidae","Hymenoptera",51.107109,3.566462,2023-09-11,"bees","DIGITAF_FLANDERS:a827729820eb93ae"
"614","Zo1","tree",2,"Pieris rapae","Sinapis","Jari Vandendriessche","","15' Transect","Ad",2,"Pieridae","Lepidoptera",51.107109,3.566462,2023-09-11,"butterflies","DIGITAF_FLANDERS:05dd33f9b587c725"
"615","Zo1","tree",2,"Cydalima perspectalis","","Jari Vandendriessche","","15' Transect","Ad",1,"Crambidae","Lepidoptera",51.107109,3.566462,2023-09-11,"butterflies","DIGITAF_FLANDERS:f5727293e00dd7c3"
"616","Zo1","tree",2,"Platycheirus albimanus","Sinapis","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",1,"Syrphidae","Diptera",51.107109,3.566462,2023-09-11,"syrphids","DIGITAF_FLANDERS:1e76d51ed54fea9c"
"617","Zo1","tree",2,"Dyspetes arrogator","","Augustijn De Ketelaere","M","15' Transect","Ad",1,"Ichneumonidae","Hymenoptera",51.107109,3.566462,2023-09-11,"wasps","DIGITAF_FLANDERS:a88fddd8a656b37c"
"618","Zo1","tree",2,"Rhingia campestris","Persicaria","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",1,"Syrphidae","Diptera",51.107109,3.566462,2023-09-11,"syrphids","DIGITAF_FLANDERS:d46a8a2d27917b43"
"619","Zo1","tree",2,"Episyrphus balteatus","Sinapis","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",1,"Syrphidae","Diptera",51.107109,3.566462,2023-09-11,"syrphids","DIGITAF_FLANDERS:4a422024aada8bea"
"620","Zo1","tree",2,"Eristalis tenax","Sinapis","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",2,"Syrphidae","Diptera",51.107109,3.566462,2023-09-11,"syrphids","DIGITAF_FLANDERS:bd16dc7e9c723071"
"621","Zo1","tree",2,"Hypena proboscidalis","","Jari Vandendriessche","","15' Transect","Ad",1,"Erebidae","Lepidoptera",51.107109,3.566462,2023-09-11,"butterflies","DIGITAF_FLANDERS:9bfe5fdfdbbedc75"
"622","Zo1","tree",2,"Linnaemya spec.","Sinapis","Jari Vandendriessche","","15' Transect","Ad",1,"Tachinidae","Diptera",51.107109,3.566462,2023-09-11,"flies","DIGITAF_FLANDERS:a899e669a1513f64"
"623","Zo1","tree",2,"Melanostoma mellinum","Persicaria","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",1,"Syrphidae","Diptera",51.107109,3.566462,2023-09-11,"syrphids","DIGITAF_FLANDERS:096b976229d2ebb3"
"624","Zo1","tree",2,"Nemorilla floralis","Sinapis","Jari Vandendriessche","","15' Transect","Ad",1,"Tachinidae","Diptera",51.107109,3.566462,2023-09-11,"flies","DIGITAF_FLANDERS:b28fe00ed506d2d3"
"625","Zo1","tree",2,"Syritta pipiens","Persicaria","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",1,"Syrphidae","Diptera",51.107109,3.566462,2023-09-11,"syrphids","DIGITAF_FLANDERS:f958fa77da8e863b"
"626","Zo1","tree",2,"Pararge aegeria","","Jari Vandendriessche","","15' Transect","Ad",3,"Nymphalidae","Lepidoptera",51.107109,3.566462,2023-09-11,"butterflies","DIGITAF_FLANDERS:8eb20574b26c7186"
"627","Zo1","tree",2,"Syrphus ribesii","Sinapis","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",2,"Syrphidae","Diptera",51.107109,3.566462,2023-09-11,"syrphids","DIGITAF_FLANDERS:7d67fbc658627ee1"
"628","Zo1","tree",2,"Pimpla rufipes","Sinapis","Augustijn De Ketelaere","M","15' Transect","Ad",1,"Ichneumonidae","Hymenoptera",51.107109,3.566462,2023-09-11,"wasps","DIGITAF_FLANDERS:ff2c983990b1f7b9"
"629","Zo1","tree",2,"Polistes dominula","","Jari Vandendriessche","","15' Transect","Ad",1,"Eumenidae","Hymenoptera",51.107109,3.566462,2023-09-11,"wasps","DIGITAF_FLANDERS:2e88a553783ef677"
"630","Zo1","tree",2,"Vespula vulgaris","","Jari Vandendriessche","","15' Transect","Ad",1,"Vespidae","Hymenoptera",51.107109,3.566462,2023-09-11,"wasps","DIGITAF_FLANDERS:abc7cbf1be8fe4eb"
"631","Zo1","tree",2,"Syritta pipiens","Sinapis","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",1,"Syrphidae","Diptera",51.107109,3.566462,2023-09-11,"syrphids","DIGITAF_FLANDERS:6b936bd3db5f1c4e"
"632","Zo2","crtl",1,"Bibio marci","Anthriscus","Jari Vandendriessche","","15' Transect","Ad",2,"Bibionidae","Diptera",51.113503,3.537224,2023-05-19,"flies","DIGITAF_FLANDERS:ccad3a8cea510175"
"633","Zo2","crtl",1,"Brachypalpoides lentus","","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",2,"Syrphidae","Diptera",51.113503,3.537224,2023-05-19,"syrphids","DIGITAF_FLANDERS:cf9cf92feac6b244"
"634","Zo2","crtl",1,"Valgus hemipterus","Anthriscus","Jari Vandendriessche","","15' Transect","Ad",1,"Scarabaeidae","Coleoptera",51.113503,3.537224,2023-05-19,"beetles","DIGITAF_FLANDERS:6501a84d29d5e7a9"
"635","Zo2","crtl",1,"Scaeva selenitica","Anthriscus","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",1,"Syrphidae","Diptera",51.113503,3.537224,2023-05-19,"syrphids","DIGITAF_FLANDERS:18c0d290286f9354"
"636","Zo2","crtl",1,"Scathophaga stercoraria","Anthriscus","Jari Vandendriessche","","15' Transect","Ad",2,"Scathophagidae","Diptera",51.113503,3.537224,2023-05-19,"flies","DIGITAF_FLANDERS:56ad4f1b84fd1926"
"637","Zo2","crtl",1,"Andrena haemorrhoa","","Jari Vandendriessche","","15' Transect","Ad",1,"Andrenidae","Hymenoptera",51.113503,3.537224,2023-05-19,"bees","DIGITAF_FLANDERS:1e78cabf1ebfdbfc"
"638","Zo2","crtl",2,"Aglais io","","Jari Vandendriessche","","15' Transect","Ad",1,"Nymphalidae","Lepidoptera",51.113503,3.537224,2023-09-11,"butterflies","DIGITAF_FLANDERS:73e474983e510e3c"
"639","Zo2","crtl",2,"Pieris napi","","Jari Vandendriessche","","15' Transect","Ad",1,"Pieridae","Lepidoptera",51.113503,3.537224,2023-09-11,"butterflies","DIGITAF_FLANDERS:bb2615a5621bec76"
"640","Zo2","crtl",2,"Apis mellifera","","Jari Vandendriessche","","15' Transect","Ad",2,"Apidae","Hymenoptera",51.113503,3.537224,2023-09-11,"bees","DIGITAF_FLANDERS:5281d9ed99ed8ffc"
"641","Zo2","crtl",2,"Vanessa atalanta","","Jari Vandendriessche","","15' Transect","Ad",1,"Nymphalidae","Lepidoptera",51.113503,3.537224,2023-09-11,"butterflies","DIGITAF_FLANDERS:5206c9499952d8f9"
"642","Zo2","crtl",2,"Vespa crabro","","Jari Vandendriessche","","15' Transect","Ad",1,"Vespidae","Hymenoptera",51.113503,3.537224,2023-09-11,"wasps","DIGITAF_FLANDERS:6a4fa8f56ebb0e5d"
"643","Zo2","crtl",2,"Scathophaga stercoraria","","Jari Vandendriessche","","15' Transect","Ad",1,"Scathophagidae","Diptera",51.113503,3.537224,2023-09-11,"flies","DIGITAF_FLANDERS:0d272333109aea2e"
"644","Zo2","crtl",2,"Pieris rapae","","Jari Vandendriessche","","15' Transect","Ad",5,"Pieridae","Lepidoptera",51.113503,3.537224,2023-09-11,"butterflies","DIGITAF_FLANDERS:87351e1c1c2c0ed2"
"645","Zo2","crtl",2,"Vespula vulgaris","","Jari Vandendriessche","","15' Transect","Ad",1,"Vespidae","Hymenoptera",51.113503,3.537224,2023-09-11,"wasps","DIGITAF_FLANDERS:fd4322ebe0b4fb47"
"646","Zo2","tree",1,"Aglaostigma fulvipes","","Augustijn De Ketelaere","M","15' Transect","Ad",1,"Tenthredinidae","Hymenoptera",51.112732,3.537079,2023-05-19,"wasps","DIGITAF_FLANDERS:da5dc8658a923605"
"647","Zo2","tree",1,"Bibio hortulanus","","Jari Vandendriessche","","15' Transect","Ad",3,"Bibionidae","Diptera",51.112732,3.537079,2023-05-19,"flies","DIGITAF_FLANDERS:5ebae71faa90b0de"
"648","Zo2","tree",1,"Pieris rapae","","Jari Vandendriessche","","15' Transect","Ad",1,"Pieridae","Lepidoptera",51.112732,3.537079,2023-05-19,"butterflies","DIGITAF_FLANDERS:dcd28ffe23f2632d"
"649","Zo2","tree",1,"Scathophaga stercoraria","","Jari Vandendriessche","","15' Transect","Ad",7,"Scathophagidae","Diptera",51.112732,3.537079,2023-05-19,"flies","DIGITAF_FLANDERS:80811759c2536b70"
"650","Zo2","tree",1,"Vanessa atalanta","","Jari Vandendriessche","","15' Transect","Ad",1,"Nymphalidae","Lepidoptera",51.112732,3.537079,2023-05-19,"butterflies","DIGITAF_FLANDERS:b678e2f4ace36ba8"
"651","Zo2","tree",2,"Ctenopelmatinae indet.","","Augustijn De Ketelaere","M","15' Transect","Ad",1,"Ichneumonidae","Hymenoptera",51.112732,3.537079,2023-09-11,"wasps","DIGITAF_FLANDERS:e214c122091c3ae0"
"652","Zo2","tree",2,"Melanostoma mellinum","Convolvulus","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",1,"Syrphidae","Diptera",51.112732,3.537079,2023-09-11,"syrphids","DIGITAF_FLANDERS:8b75a8460f6bd22e"
"653","Zo2","tree",2,"Pieris rapae","","Jari Vandendriessche","","15' Transect","Ad",1,"Pieridae","Lepidoptera",51.112732,3.537079,2023-09-11,"butterflies","DIGITAF_FLANDERS:91f432eb6c64f34d"
"654","Zo2","tree",2,"Eristalis tenax","","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",1,"Syrphidae","Diptera",51.112732,3.537079,2023-09-11,"syrphids","DIGITAF_FLANDERS:1710d5a0af9acf2d"
"655","Zo2","tree",2,"Syrphus ribesii","","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",1,"Syrphidae","Diptera",51.112732,3.537079,2023-09-11,"syrphids","DIGITAF_FLANDERS:263ffe1ffbbf8ebe"
"656","Zo2","tree",2,"Bombus pascuorum","Convolvulus","Jari Vandendriessche","","15' Transect","Ad",1,"Apidae","Hymenoptera",51.112732,3.537079,2023-09-11,"bees","DIGITAF_FLANDERS:b87ea0aa902cd44d"
"657","Zo2","tree",2,"Vanessa atalanta","","Jari Vandendriessche","","15' Transect","Ad",1,"Nymphalidae","Lepidoptera",51.112732,3.537079,2023-09-11,"butterflies","DIGITAF_FLANDERS:5e69b61f9e40ba00"
"658","Zo2","tree",2,"Vespula germanica","","Jari Vandendriessche","","15' Transect","Ad",1,"Vespidae","Hymenoptera",51.112732,3.537079,2023-09-11,"wasps","DIGITAF_FLANDERS:774eba547eb17615"
"659","Zw","crop",1,"Anthomyiidae indet.","","Jari Vandendriessche","","15' Transect","Ad",3,"Anthomyiidae","Diptera",50.850731,3.71571,2023-06-02,"flies","DIGITAF_FLANDERS:aca8c48c412ac826"
"660","Zw","crop",2,"Araschnia levana","","Jari Vandendriessche","","15' Transect","Ad",1,"Nymphalidae","Lepidoptera",50.850731,3.71571,2023-09-05,"butterflies","DIGITAF_FLANDERS:be99c8833f974ea0"
"661","Zw","crop",2,"Pieris rapae","","Jari Vandendriessche","","15' Transect","Ad",2,"Pieridae","Lepidoptera",50.850731,3.71571,2023-09-05,"butterflies","DIGITAF_FLANDERS:fc02fd5fc04225dc"
"662","Zw","crtl",2,"Bombus pascuorum","Lamium","Jari Vandendriessche","","15' Transect","Ad",1,"Apidae","Hymenoptera",50.850586,3.71506,2023-09-05,"bees","DIGITAF_FLANDERS:404494c511f26309"
"663","Zw","crtl",2,"Pieris rapae","","Jari Vandendriessche","","15' Transect","Ad",2,"Pieridae","Lepidoptera",50.850586,3.71506,2023-09-05,"butterflies","DIGITAF_FLANDERS:d1497546ce2c395e"
"664","Zw","crtl",2,"Sphaerophoria scripta","","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",1,"Syrphidae","Diptera",50.850586,3.71506,2023-09-05,"syrphids","DIGITAF_FLANDERS:f85eeb5b997e60cd"
"665","Zw","crtl",2,"Syritta pipiens","Crepis","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",1,"Syrphidae","Diptera",50.850586,3.71506,2023-09-05,"syrphids","DIGITAF_FLANDERS:41d21c386115c211"
"666","Zw","crtl",2,"Vanessa atalanta","","Jari Vandendriessche","","15' Transect","Ad",3,"Nymphalidae","Lepidoptera",50.850586,3.71506,2023-09-05,"butterflies","DIGITAF_FLANDERS:cf036b78914f6e22"
"667","Zw","crtl",2,"Vanessa cardui","","Jari Vandendriessche","","15' Transect","Ad",1,"Nymphalidae","Lepidoptera",50.850586,3.71506,2023-09-05,"butterflies","DIGITAF_FLANDERS:500921acbe1316da"
"668","Zw","tree",1,"Bombus pratorum","Vicia","Jari Vandendriessche","","15' Transect","Ad",1,"Apidae","Hymenoptera",50.85034873,3.71592082647387,2023-06-02,"bees","DIGITAF_FLANDERS:0497235816f80122"
"669","Zw","tree",1,"Scathophaga stercoraria","","Jari Vandendriessche","","15' Transect","Ad",5,"Scathophagidae","Diptera",50.85034873,3.71592082647387,2023-06-02,"flies","DIGITAF_FLANDERS:5cf94cbed3392b5a"
"670","Zw","tree",2,"Apis mellifera","Tanacetum","Jari Vandendriessche","","15' Transect","Ad",2,"Apidae","Hymenoptera",50.85034873,3.71592082647387,2023-09-05,"bees","DIGITAF_FLANDERS:4c297b4407cbb012"
"671","Zw","tree",2,"Araschnia levana","","Jari Vandendriessche","","15' Transect","Ad",1,"Nymphalidae","Lepidoptera",50.85034873,3.71592082647387,2023-09-05,"butterflies","DIGITAF_FLANDERS:8656c0b6bbd09308"
"672","Zw","tree",2,"Eristalis nemorum","Tanacetum","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",1,"Syrphidae","Diptera",50.85034873,3.71592082647387,2023-09-05,"syrphids","DIGITAF_FLANDERS:acbc52f002e125ed"
"673","Zw","tree",2,"Calliphora spec.","","Jari Vandendriessche","","15' Transect","Ad",1,"Calliphoridae","Diptera",50.85034873,3.71592082647387,2023-09-05,"flies","DIGITAF_FLANDERS:9204d16d162a021e"
"674","Zw","tree",2,"Cheilosia canicularis","Achillea","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",1,"Syrphidae","Diptera",50.85034873,3.71592082647387,2023-09-05,"syrphids","DIGITAF_FLANDERS:0fd7a1fe07cb9b5d"
"675","Zw","tree",2,"Colletes daviesanus/fodiens/similis","Tanacetum","Jari Vandendriessche","","15' Transect","Ad",1,"Colletidae","Hymenoptera",50.85034873,3.71592082647387,2023-09-05,"bees","DIGITAF_FLANDERS:c67eac9e37de93e7"
"676","Zw","tree",2,"Pieris rapae","","Jari Vandendriessche","","15' Transect","Ad",2,"Pieridae","Lepidoptera",50.85034873,3.71592082647387,2023-09-05,"butterflies","DIGITAF_FLANDERS:2515ce909c0e1cfd"
"677","Zw","tree",2,"Pollenia spec.","","Jari Vandendriessche","","15' Transect","Ad",1,"Polleniidae","Diptera",50.85034873,3.71592082647387,2023-09-05,"flies","DIGITAF_FLANDERS:4182e285654816e5"
"678","Zw1","crtl",1,"Monalocoris filicis","Tripleurospermum","Jari Vandendriessche","","15' Transect","Ad",1,"Miridae","Hemiptera",50.876247,3.759652,2023-06-02,"other","DIGITAF_FLANDERS:692614ff10960684"
"679","Zw1","crtl",1,"Oedemera lurida","Tripleurospermum","Jari Vandendriessche","","15' Transect","Ad",1,"Oedemeridae","Coleoptera",50.876247,3.759652,2023-06-02,"beetles","DIGITAF_FLANDERS:e6719851483a3af9"
"680","Zw1","crtl",2,"Bombus pascuorum","Lamium, Cirsium","Jari Vandendriessche","","15' Transect","Ad",2,"Apidae","Hymenoptera",50.876247,3.759652,2023-09-05,"bees","DIGITAF_FLANDERS:e609ccbcf99584bf"
"681","Zw1","crtl",2,"Lycaena phlaeas","","Jari Vandendriessche","","15' Transect","Ad",1,"Lycaenidae","Lepidoptera",50.876247,3.759652,2023-09-05,"butterflies","DIGITAF_FLANDERS:6e4f7f2b15845a96"
"682","Zw1","tree",1,"Bombus pascuorum","Vicia","Jari Vandendriessche","","15' Transect","Ad",1,"Apidae","Hymenoptera",50.875347,3.7624,2023-06-02,"bees","DIGITAF_FLANDERS:049e89f596478289"
"683","Zw1","tree",1,"Osmia caerulescens","Vicia","Jari Vandendriessche","","15' Transect","Ad",1,"Megachilidae","Hymenoptera",50.875347,3.7624,2023-06-02,"bees","DIGITAF_FLANDERS:19698428410b5720"
"684","Zw1","tree",1,"Lasioglossum villosulum","Ranunculus","Jens D'Haeseleer","F","15' Transect","Ad",1,"Halictidae","Hymenoptera",50.875347,3.7624,2023-06-02,"bees","DIGITAF_FLANDERS:c7a5f2bf251d2fe4"
"685","Zw1","tree",1,"Episyrphus balteatus","Ranunculus","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",3,"Syrphidae","Diptera",50.875347,3.7624,2023-06-02,"syrphids","DIGITAF_FLANDERS:cdb55b14452f5318"
"686","Zw1","tree",1,"Oedemera nobilis","Ranunculus","Jari Vandendriessche","","15' Transect","Ad",2,"Oedemeridae","Coleoptera",50.875347,3.7624,2023-06-02,"beetles","DIGITAF_FLANDERS:5fb4087b0ac0ac1d"
"687","Zw1","tree",2,"Bombus pascuorum","Lamium","Jari Vandendriessche","","15' Transect","Ad",1,"Apidae","Hymenoptera",50.875347,3.7624,2023-09-05,"bees","DIGITAF_FLANDERS:eea6709853cad7bf"
"688","Zw1","tree",2,"Diptera indet.","",NA,"","15' Transect","Ad",1,NA,"Diptera",50.875347,3.7624,2023-09-05,"flies","DIGITAF_FLANDERS:4a2df927f3a15ce1"
"689","Zw1","tree",2,"Myathropa florea","Lamium","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",1,"Syrphidae","Diptera",50.875347,3.7624,2023-09-05,"syrphids","DIGITAF_FLANDERS:24e110080b321a49"
"690","Zw1","tree",2,"Eristalis nemorum","","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",1,"Syrphidae","Diptera",50.875347,3.7624,2023-09-05,"syrphids","DIGITAF_FLANDERS:5e2ee6c67ea58eb8"
"691","Zw1","tree",2,"Harmonia axyridis","Pulicaria","Jari Vandendriessche","","15' Transect","Ad",1,"Coccinellidae","Coleoptera",50.875347,3.7624,2023-09-05,"beetles","DIGITAF_FLANDERS:8727de09225d57dc"
"692","Zw1","tree",2,"Pieris rapae","Pulicaria","Jari Vandendriessche","","15' Transect","Ad",3,"Pieridae","Lepidoptera",50.875347,3.7624,2023-09-05,"butterflies","DIGITAF_FLANDERS:fc43d83bad787bdd"
"693","Zw1","tree",2,"Polistes dominula","","Jari Vandendriessche","","15' Transect","Ad",1,"Eumenidae","Hymenoptera",50.875347,3.7624,2023-09-05,"wasps","DIGITAF_FLANDERS:099093a0cad0a106"
"694","Zw1","tree",2,"Vanessa atalanta","","Jari Vandendriessche","","15' Transect","Ad",1,"Nymphalidae","Lepidoptera",50.875347,3.7624,2023-09-05,"butterflies","DIGITAF_FLANDERS:a5cc28f4b0923de3"
"695","Zw1","tree",2,"Vespula germanica","","Jari Vandendriessche","","15' Transect","Ad",1,"Vespidae","Hymenoptera",50.875347,3.7624,2023-09-05,"wasps","DIGITAF_FLANDERS:12fe02d8906d42ca"
"696","Zw1","tree",2,"Vespula vulgaris","","Jari Vandendriessche","","15' Transect","Ad",1,"Vespidae","Hymenoptera",50.875347,3.7624,2023-09-05,"wasps","DIGITAF_FLANDERS:988ff440f40123c8"
"697","Zw2","crtl",1,"Bombus lapidarius","Vicia","Jari Vandendriessche","","15' Transect","Ad",1,"Apidae","Hymenoptera",50.841705,3.746366,2023-06-02,"bees","DIGITAF_FLANDERS:9d68f6cd4d4f8037"
"698","Zw2","crtl",1,"Eristalis tenax","","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",1,"Syrphidae","Diptera",50.841705,3.746366,2023-06-02,"syrphids","DIGITAF_FLANDERS:e63a308bec06bf42"
"699","Zw2","crtl",1,"Bombus pratorum","Vicia","Jari Vandendriessche","","15' Transect","Ad",1,"Apidae","Hymenoptera",50.841705,3.746366,2023-06-02,"bees","DIGITAF_FLANDERS:4d3082c2c3ed454b"
"700","Zw2","crtl",1,"Bombus terrestris/lucorum/magnus/cryptarum","Vicia","Jari Vandendriessche","","15' Transect","Ad",2,"Apidae","Hymenoptera",50.841705,3.746366,2023-06-02,"bees","DIGITAF_FLANDERS:ffa03fcd9a0e8bda"
"701","Zw2","crtl",2,"Arge ochropus","","Jari Vandendriessche","","15' Transect","Ad",1,"Argidae","Hymenoptera",50.841705,3.746366,2023-09-05,"wasps","DIGITAF_FLANDERS:5788f72ebb1d549e"
"702","Zw2","crtl",2,"Eristalis tenax","Taraxacum","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",1,"Syrphidae","Diptera",50.841705,3.746366,2023-09-05,"syrphids","DIGITAF_FLANDERS:ee73179f1cc1ee18"
"703","Zw2","crtl",2,"Myathropa florea","","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",1,"Syrphidae","Diptera",50.841705,3.746366,2023-09-05,"syrphids","DIGITAF_FLANDERS:b9519b6173b78538"
"704","Zw2","crtl",2,"Episyrphus balteatus","","Jari Vandendriessche & Astrid Van den Bossche","","15' Transect","Ad",1,"Syrphidae","Diptera",50.841705,3.746366,2023-09-05,"syrphids","DIGITAF_FLANDERS:f73986d51f46e597"
"705","Zw2","crtl",2,"Pieris rapae","","Jari Vandendriessche","","15' Transect","Ad",1,"Pieridae","Lepidoptera",50.841705,3.746366,2023-09-05,"butterflies","DIGITAF_FLANDERS:9a64939a2edde84d"
"706","Zw2","tree",1,"Anthophora plumipes","","Jari Vandendriessche","","15' Transect","Ad",2,"Apidae","Hymenoptera",50.842518,3.745591,2023-06-02,"bees","DIGITAF_FLANDERS:ba97a1cfc2d4ca08"
"707","Zw2","tree",1,"Bombus hortorum","","Jari Vandendriessche","","15' Transect","Ad",1,"Apidae","Hymenoptera",50.842518,3.745591,2023-06-02,"bees","DIGITAF_FLANDERS:bbd8695bc921408e"
